country,city,year,month,day,value
40,372,2022,3,30,376.6
40,379,2022,5,12,259.0
40,77,2022,5,20,102.23
47,916,2022,4,24,494.0
40,892,2022,5,5,500.0
40,1151,2022,4,2,207.0
40,1466,2022,4,23,216.59
63,536,2022,4,23,2.840128
40,867,2022,4,14,238.0
40,1151,2022,4,29,244.0
63,619,2022,5,22,500.0
84,1365,2022,4,10,7.2
40,1147,2022,5,13,97.0
60,44,2021,9,23,323.95
40,728,2022,5,6,164.0
47,916,2022,5,6,420.0
84,988,2022,5,18,5.9
79,169,2022,4,10,92.0
40,596,2022,4,24,109.5
40,808,2022,5,6,65.82
40,1192,2022,4,7,201.9
79,396,2022,5,12,12.0
40,206,2022,5,21,231.73
68,921,2022,3,30,112.419
40,1152,2022,4,27,76.0
14,944,2022,5,16,56.0
40,1624,2022,4,16,242.0
40,161,2022,4,12,113.46
40,1734,2022,4,2,64.84
40,161,2022,3,31,237.2
40,206,2022,4,9,215.07
68,817,2022,4,30,8.64083
40,1631,2022,5,10,50.97
40,482,2022,4,25,140.0
40,1399,2022,4,22,60.28
40,562,2022,5,17,500.0
40,1628,2022,4,14,382.0
40,207,2022,5,19,144.8
40,859,2022,4,14,88.44
14,123,2022,4,30,52.0
40,372,2022,4,21,361.8
68,1887,2022,5,3,11.5
63,619,2022,5,20,462.044356
40,274,2022,4,12,272.0
40,1427,2022,4,20,500.0
76,1622,2015,9,25,282.9
3,278,2022,4,1,12.04999923
40,696,2022,4,30,443.0
15,2327,2021,8,9,58.0
40,1101,2022,4,10,239.0
40,155,2022,4,7,246.0
40,164,2022,4,9,500.0
40,493,2022,4,23,250.72
63,619,2022,5,22,500.0
40,899,2022,5,16,104.0
69,1923,2022,5,4,2.0
40,1780,2021,7,22,500.0
14,1396,2022,5,16,150.0
40,1731,2022,5,15,1.0
40,780,2022,4,5,35.0
88,1224,2022,4,20,2.067
40,160,2022,4,6,297.0
40,1524,2022,4,16,174.0
6,491,2022,4,30,61.0
40,1624,2022,4,2,213.0
40,1326,2018,2,22,203.0
84,938,2022,4,13,10.6
36,666,2022,3,30,22.1099075
40,562,2018,2,22,232.0
14,1397,2022,5,17,178.0
40,160,2022,4,29,279.0
40,1353,2022,4,12,68.0
40,180,2022,4,28,123.61
84,935,2020,6,11,1.7
88,403,2022,5,12,64.586
40,728,2022,4,12,0.0
40,892,2022,5,4,500.0
40,818,2022,4,27,62.9
40,661,2022,4,15,111.85
52,1020,2022,4,22,10.0
40,696,2022,3,30,232.0
40,1197,2022,4,27,131.71
60,1912,2021,4,14,207.95
25,963,2020,6,4,500.0
40,1151,2022,4,29,244.0
14,450,2022,4,30,24.0
84,506,2022,5,25,4.0
84,1549,2022,4,19,1.0
40,180,2022,5,8,51.76
40,705,2022,5,25,500.0
40,892,2022,5,24,500.0
14,451,2022,5,15,69.0
40,716,2022,5,8,389.67
41,159,2022,5,23,460.0
40,614,2022,4,19,215.0
40,818,2022,4,19,500.0
40,1084,2022,4,16,201.4
4,1623,2022,5,21,12.4
40,848,2022,5,15,500.0
40,914,2022,4,25,127.84
40,1101,2022,4,9,305.0
40,1088,2022,4,1,500.0
40,1896,2022,5,19,114.7
84,1414,2022,4,27,4.3
84,1025,2021,9,3,150.8
78,1157,2022,3,31,211.0
68,1616,2022,3,31,7.97
40,385,2022,4,5,208.0
40,1088,2022,4,4,500.0
40,833,2020,6,10,500.0
40,696,2022,4,4,202.0
84,701,2022,5,4,7.1
40,1466,2022,5,20,226.98
40,1466,2022,4,9,213.27
79,1341,2022,4,11,100.0
14,992,2022,4,18,53.0
40,274,2022,4,16,500.0
40,160,2022,4,13,241.0
43,343,2022,4,7,7.5702
43,258,2022,5,3,500.0
40,640,2022,4,5,138.0
40,372,2022,5,7,205.0
40,914,2022,4,14,70.33
75,625,2022,3,31,9.09938
84,1478,2022,4,18,4.0
40,661,2022,4,23,183.05
84,677,2022,4,23,3.1
40,119,2022,4,3,137.0
40,1313,2022,5,7,170.41
68,911,2022,4,29,12.5318
40,1082,2022,4,8,101.0
40,868,2022,4,19,79.0
40,1399,2022,5,19,500.0
40,821,2022,4,26,96.0
68,1277,2017,1,8,233.0
40,1523,2022,4,8,50.78
40,1084,2022,5,21,134.0
14,68,2022,4,19,21.0
40,899,2022,5,7,239.0
40,160,2022,3,30,361.0
40,818,2022,4,2,74.5
40,661,2018,11,16,169.69
60,44,2021,9,23,323.95
43,57,2022,5,26,500.0
40,1147,2022,4,2,97.0
40,867,2022,4,24,80.0
40,859,2022,3,30,66.02
40,1084,2022,4,7,280.8
14,433,2022,5,26,59.0
40,1151,2022,4,28,280.0
40,161,2022,4,2,157.75
84,5,2020,9,29,0.0
47,916,2022,4,24,494.0
40,1624,2022,4,12,185.0
84,1297,2022,4,9,6.9
65,988,2022,5,3,58.0
40,1399,2022,5,10,74.2
40,1399,2022,5,19,500.0
40,213,2022,4,3,201.0
40,180,2022,4,24,94.84
40,1192,2022,4,7,201.9
40,274,2022,5,8,53.0
40,1780,2021,7,24,500.0
68,1615,2017,1,8,214.1
40,372,2022,4,2,182.1
40,482,2017,11,27,231.0
40,1151,2022,4,28,280.0
40,206,2022,4,7,168.18
64,866,2022,4,3,79.0
40,614,2022,4,16,134.0
40,1101,2022,4,8,285.0
40,206,2022,5,21,231.73
40,885,2022,5,8,75.0
40,213,2022,4,17,110.0
40,1466,2022,4,27,151.65
40,564,2022,4,21,500.0
14,441,2022,5,20,270.0
40,49,2022,3,30,327.8
4,1232,2022,5,12,0.0
40,661,2022,4,28,293.1
40,372,2022,4,5,139.4
40,1781,2022,5,17,165.0
40,213,2022,4,7,227.0
0,503,2022,5,6,291.0
60,464,2022,5,5,67.0
77,1383,2022,5,7,9.9098
40,1173,2022,4,26,114.38
40,914,2022,4,27,180.28
11,1168,2022,5,15,3.7
40,206,2022,5,20,208.66
40,1619,2022,5,24,55.22
40,1084,2022,5,21,134.0
40,493,2022,4,16,209.39
84,1733,2022,5,7,5.0
40,562,2022,4,9,317.1
14,1273,2022,5,11,124.0
40,161,2022,4,24,140.8
78,1157,2022,4,20,171.0
40,96,2022,4,25,111.0
79,1345,2022,5,11,10.0
40,385,2022,4,27,109.0
40,1084,2022,4,8,439.7
0,35,2022,5,19,73.0
40,596,2022,5,19,165.8
0,503,2022,5,25,414.0
40,43,2022,5,14,67.2
79,1581,2022,4,15,20.0
40,482,2016,11,9,241.0
40,1015,2022,4,3,151.7
40,1146,2022,3,28,112.25
84,1136,2022,5,17,0.0
40,705,2022,5,23,500.0
84,733,2022,4,20,4.8
79,1758,2022,4,18,26.0
40,564,2022,4,21,500.0
40,1466,2020,1,1,120.32
68,1426,2022,5,19,6.0
68,1755,2022,4,6,5.3
40,821,2022,5,7,151.7
40,716,2022,5,8,389.67
40,1399,2022,4,1,58.44
0,503,2022,5,25,414.0
40,1780,2021,7,19,500.0
79,1581,2022,4,2,14.0
84,315,2022,4,28,8.0
40,686,2022,4,20,50.3
40,207,2022,4,21,334.7
40,274,2022,4,20,96.0
47,916,2022,5,2,311.0
40,562,2022,4,5,251.0
84,83,2022,5,26,4.0
40,1088,2022,4,15,107.0
79,1790,2022,4,15,63.0
74,877,2022,5,16,500.0
40,160,2022,4,27,207.0
84,968,2022,5,23,5.0
40,823,2022,4,18,119.09
40,859,2022,4,8,103.0
40,1101,2022,4,28,270.0
40,213,2022,4,3,201.0
40,759,2022,5,2,85.0
40,848,2022,4,4,500.0
68,1916,2022,5,20,7.18705
84,421,2022,4,16,6.5
67,947,2022,4,7,408.0
40,728,2022,5,12,102.1
40,493,2022,5,7,103.36
40,564,2022,4,19,500.0
40,1088,2022,4,4,500.0
60,1039,2022,4,6,17.0
29,444,2022,5,26,5.0
40,1538,2022,4,18,77.0
84,14,2020,6,11,1.8
40,1084,2022,4,12,160.9
40,379,2022,5,1,500.0
67,947,2022,4,9,183.0
84,1283,2022,4,15,1.7
78,1157,2022,5,5,320.0
40,1082,2022,4,2,102.0
14,329,2022,4,27,16.0
40,1780,2021,7,14,500.0
40,1015,2022,5,5,50.5
40,1081,2022,5,5,215.63
40,368,2022,5,17,91.0
14,1172,2022,5,16,230.0
40,282,2022,4,15,89.0
40,160,2022,4,29,279.0
40,848,2022,5,2,500.0
29,1859,2022,4,7,2.0
40,392,2022,5,5,66.0
40,1147,2022,4,17,126.0
40,1226,2022,4,28,117.0
84,1502,2022,5,2,500.0
40,848,2022,4,22,500.0
67,947,2022,4,27,474.0
40,1082,2022,4,2,102.0
40,245,2022,5,14,366.28
40,614,2022,4,30,112.0
40,1780,2021,7,14,500.0
15,2026,2019,2,20,160.0
40,892,2022,4,18,500.0
14,1007,2022,5,11,71.0
40,593,2022,5,4,500.0
40,833,2020,6,10,500.0
40,1101,2022,3,30,254.0
40,1151,2022,4,13,202.0
40,614,2022,5,5,315.0
40,562,2022,4,9,317.1
84,556,2020,9,12,339.0
41,159,2022,4,9,152.0
14,1711,2022,4,28,34.0
40,823,2022,4,14,261.84
84,8,2017,9,7,288.0
40,914,2022,5,6,132.56
15,2215,2020,6,11,75.0
40,562,2022,4,17,288.3
40,245,2022,4,8,54.85
79,1581,2022,5,8,13.0
40,372,2022,4,17,233.0
40,1803,2022,3,30,132.0
84,309,2022,5,6,442.4
40,1317,2022,5,2,79.83
40,368,2022,4,28,115.0
40,493,2022,5,2,62.45
40,1427,2022,5,14,500.0
84,1284,2022,4,5,8.1
40,1524,2022,4,15,64.0
43,57,2022,5,24,500.0
40,686,2022,4,5,100.2
40,696,2022,4,2,216.0
40,562,2022,5,26,212.8
40,1401,2022,5,5,51.0
40,1140,2022,4,16,161.0
84,373,2022,5,25,13.8
40,1326,2018,2,22,203.0
88,405,2022,5,6,53.479
67,947,2022,5,21,162.0
40,562,2022,4,6,283.7
40,1147,2022,5,15,95.0
40,1151,2022,4,27,149.0
40,1318,2022,5,18,500.0
0,503,2022,5,3,500.0
40,1624,2022,4,29,309.0
84,574,2022,4,2,6.0
40,1101,2022,4,9,305.0
14,394,2022,5,17,234.0
40,1466,2020,1,1,120.32
40,1579,2022,5,6,74.0
34,522,2022,5,5,15.5
67,1336,2022,4,27,101.0
40,1466,2022,5,17,315.68
43,57,2022,5,24,500.0
43,176,2022,4,24,6.66
40,385,2022,3,31,127.0
40,1226,2022,4,17,130.0
40,1624,2022,4,22,103.0
40,493,2022,5,9,104.9
84,1879,2022,4,1,1.0
40,372,2022,5,22,82.9
74,877,2022,5,16,500.0
40,1318,2022,5,2,0.0
40,1152,2022,5,17,68.21
40,1226,2022,5,15,500.0
68,1662,2022,5,22,3.82
20,1450,2020,6,11,7.4433002
40,160,2022,4,26,137.0
84,1754,2022,5,21,12.9
14,441,2022,4,28,111.0
40,49,2022,4,21,74.3
40,482,2022,4,3,500.0
40,1315,2022,5,18,60.3
40,1429,2022,4,7,165.0
40,1326,2022,4,26,217.2
10,1692,2022,5,26,57.0
79,1341,2022,4,10,76.0
40,1466,2022,4,23,216.59
40,821,2022,5,6,215.9
40,805,2022,4,2,121.0
40,161,2022,3,30,242.37
84,585,2018,8,11,220.0
40,821,2022,5,21,136.6
68,1680,2022,4,6,6.1
40,1016,2022,4,27,95.67
40,564,2022,4,30,56.4
40,1381,2022,4,30,80.04
40,206,2022,4,4,168.89
40,859,2022,4,13,118.0
40,161,2022,4,20,117.13
8,1943,2022,5,22,2.48
84,1512,2022,4,26,5.0
40,665,2022,4,27,202.0
84,83,2022,4,16,4.0
40,848,2022,5,20,500.0
40,640,2022,4,18,111.0
68,869,2022,4,18,54.4617
84,676,2022,4,16,16.1
40,818,2022,4,19,500.0
40,482,2020,3,30,500.0
84,1057,2022,3,31,1.8
40,1081,2022,5,20,271.07
40,892,2022,5,2,500.0
40,482,2022,4,7,180.0
75,1667,2020,10,22,500.0
40,1101,2022,4,28,270.0
75,1836,2022,5,26,9.722
40,640,2022,5,4,500.0
14,394,2022,4,27,22.0
28,1255,2022,4,22,11.4
14,749,2022,5,15,161.0
40,570,2022,4,17,59.6
36,1816,2022,4,12,290.2055
84,1545,2022,5,10,5.9
15,653,2022,4,8,500.0
28,1526,2022,5,12,3.5
40,1152,2022,5,17,68.21
25,105,2022,4,18,7.0
84,1502,2022,5,2,500.0
40,1399,2021,12,9,468.99
40,821,2022,5,2,84.4
40,282,2022,4,17,208.0
15,653,2022,4,10,500.0
40,1151,2022,4,2,207.0
68,1014,2022,4,14,69.9
28,708,2022,5,26,15.7
15,2214,2020,12,31,207.0
40,77,2022,4,4,128.1
84,285,2021,9,13,59.3
40,493,2022,4,16,209.39
40,1437,2022,5,25,138.99
10,654,2022,4,28,9.0
84,543,2022,5,1,1.6
40,274,2022,4,19,240.0
40,696,2022,4,9,239.0
87,501,2020,6,10,4.077
40,160,2022,4,13,241.0
40,482,2017,11,27,231.0
40,1803,2022,5,17,120.0
43,1753,2022,5,17,54.0
40,206,2022,4,9,215.07
40,1326,2022,4,27,133.7
40,213,2022,4,9,136.0
43,1532,2022,5,3,5.3
40,785,2022,5,15,82.0
40,180,2022,5,20,61.68
40,1780,2021,7,13,500.0
40,1325,2022,5,5,63.14
12,1737,2022,5,14,11.9307
40,640,2022,4,13,178.0
14,441,2022,5,16,262.0
40,868,2022,4,12,267.0
20,156,2022,5,15,10.0
40,696,2022,4,13,206.0
40,1315,2022,5,18,60.3
84,734,2022,5,3,9.7
15,653,2022,4,8,500.0
40,101,2022,4,26,101.73
40,852,2022,4,26,66.0
40,206,2022,4,9,215.07
40,1778,2022,5,12,52.7
67,947,2022,4,27,474.0
63,619,2022,5,22,500.0
40,282,2022,4,17,208.0
3,1251,2022,5,16,11.51949977
40,1466,2022,4,27,151.65
41,159,2022,4,24,108.0
84,684,2022,5,5,0.0
40,914,2022,4,4,138.94
40,1780,2021,7,25,500.0
40,696,2022,4,17,177.0
40,1151,2022,4,5,201.0
40,1613,2022,5,13,23.54
40,282,2022,4,17,208.0
43,1063,2022,3,31,13.2
15,2223,2021,8,9,57.0
84,189,2022,4,16,2.0
40,213,2022,4,4,222.0
40,1147,2022,4,26,170.0
84,842,2022,5,15,1.8
84,1495,2022,4,28,6.0
40,213,2022,4,4,222.0
64,866,2022,4,16,80.0
84,219,2022,3,30,16.8
84,1053,2022,5,24,7.0
40,696,2022,4,12,230.0
40,1437,2022,5,11,65.24
79,1185,2022,4,7,116.0
29,756,2022,5,25,3.0
68,921,2022,4,12,54.1371
40,1579,2022,4,2,129.0
40,482,2022,4,24,144.0
84,1195,2022,5,1,0.0
40,160,2022,4,10,162.0
40,818,2022,5,2,54.4
37,809,2022,3,30,500.0
84,1053,2022,4,24,6.0
40,1399,2021,12,9,468.99
40,808,2022,5,14,72.9
40,1628,2022,4,18,174.0
40,564,2022,4,22,500.0
84,1025,2021,9,3,150.8
40,661,2022,5,5,423.63
29,259,2020,6,11,7.0
15,1607,2022,4,20,55.0
9,1078,2022,4,11,186.0
28,47,2022,4,7,5.2
40,213,2022,4,8,204.0
40,1088,2022,4,1,500.0
40,482,2022,4,4,61.0
84,62,2022,4,11,2.0
40,1896,2022,4,16,128.7
40,160,2022,4,9,415.0
84,971,2022,5,15,3.9
40,245,2022,4,15,55.13
40,207,2022,3,31,229.4
78,1157,2022,3,31,211.0
40,892,2022,5,4,500.0
40,914,2022,3,30,121.39
84,72,2022,4,28,2.4
67,947,2022,4,7,408.0
68,1405,2022,5,16,1.53
40,805,2022,3,31,88.0
84,585,2018,8,11,220.0
25,1800,2022,5,19,14.0
14,1543,2022,5,17,129.0
40,1538,2022,4,25,212.0
14,1546,2022,5,12,80.0
15,2053,2020,1,15,279.0
40,661,2022,4,14,233.08
40,77,2022,4,6,59.04
40,1015,2022,4,3,151.7
40,867,2022,4,14,238.0
84,1502,2022,5,2,500.0
40,1313,2022,5,26,62.68
40,206,2022,5,20,208.66
40,160,2022,4,7,229.0
40,1313,2022,4,8,54.42
40,1226,2022,4,3,167.0
40,705,2022,5,21,500.0
28,1106,2022,5,25,116.4
40,614,2022,5,5,315.0
67,947,2022,4,25,112.0
40,1015,2022,4,21,500.0
40,1466,2022,4,11,194.22
40,614,2022,4,8,93.0
40,876,2022,5,15,54.16
40,696,2022,5,12,64.0
84,951,2022,4,9,6.0
79,1228,2022,5,6,25.0
74,877,2022,4,19,20.0
40,1538,2022,4,26,157.0
40,562,2022,5,12,97.6
40,696,2022,4,12,230.0
40,482,2022,4,14,118.0
40,596,2022,4,2,195.4
40,1317,2022,5,9,66.96
40,1131,2022,4,7,109.75
40,661,2022,4,14,233.08
40,899,2022,5,7,239.0
47,916,2022,4,10,383.0
88,232,2022,5,2,26.169
84,111,2022,4,24,3.5
0,503,2022,5,6,291.0
40,1624,2022,4,29,309.0
40,1101,2022,4,6,112.0
40,372,2022,4,24,145.5
40,665,2022,3,30,109.0
68,1688,2022,4,12,51.8893
40,914,2022,4,24,126.47
0,503,2022,5,3,500.0
40,1082,2022,4,8,101.0
14,1309,2022,4,30,131.0
40,482,2022,4,3,500.0
77,171,2022,5,21,13.735
84,56,2022,4,21,7.5
15,1607,2022,5,17,58.0
15,1989,2020,12,31,89.0
40,604,2022,4,3,249.0
11,21,2022,4,2,3.3
49,1819,2022,4,20,18.0
40,86,2022,5,18,114.09
14,123,2022,5,26,84.0
40,1624,2022,3,30,216.0
28,1448,2022,4,26,6.3
79,1346,2022,4,11,84.0
40,49,2022,3,30,327.8
40,1628,2022,4,18,174.0
40,1399,2021,12,9,468.99
68,817,2022,5,13,11.0264
40,161,2022,4,28,360.5
40,1131,2022,4,7,109.75
40,1326,2022,4,26,217.2
40,206,2022,5,7,127.37
40,164,2022,4,9,500.0
41,159,2022,5,24,211.0
14,451,2022,4,24,54.0
40,206,2022,4,22,104.67
40,474,2022,4,25,98.0
40,1381,2022,5,24,77.92
40,805,2022,4,17,57.0
14,1172,2022,5,16,230.0
88,341,2022,4,1,0.63
40,1101,2022,4,10,239.0
40,245,2022,5,14,366.28
40,614,2022,5,5,315.0
9,1078,2022,4,29,54.0
40,659,2022,4,20,10.0
84,1863,2022,4,11,13.0
40,562,2022,5,26,212.8
40,206,2022,5,21,231.73
40,640,2022,5,4,500.0
40,206,2022,4,8,212.03
68,1182,2022,4,23,53.1
40,1151,2022,4,4,288.0
28,66,2022,4,19,10.5
40,614,2022,4,19,215.0
40,705,2022,5,24,500.0
63,536,2022,4,14,1.562933
67,1336,2022,5,9,111.0
14,1397,2022,5,13,94.0
28,1589,2022,5,3,6.9
40,1015,2022,4,21,500.0
40,160,2022,1,31,233.0
40,728,2022,4,23,174.8
41,159,2022,4,12,500.0
40,705,2022,4,6,500.0
4,399,2022,4,6,2.66
15,1951,2020,12,31,66.0
40,1466,2022,4,7,318.53
40,77,2022,4,4,128.1
40,1015,2022,4,21,500.0
40,564,2022,5,21,204.2
15,1607,2022,5,23,202.0
40,1147,2022,4,7,105.0
40,282,2022,4,17,208.0
40,661,2022,4,14,233.08
40,385,2022,4,10,380.0
40,207,2022,4,17,231.8
84,466,2022,4,10,7.0
40,372,2022,5,17,86.3
28,541,2022,5,12,4.5
40,1152,2022,4,17,222.69
14,394,2022,5,17,234.0
84,480,2022,4,2,5.9
40,570,2022,3,31,100.05
38,1003,2018,6,3,6.7
40,1151,2022,4,11,116.0
40,1151,2022,5,15,109.0
40,161,2022,4,8,209.83
65,988,2022,4,28,115.56
40,1131,2022,4,2,158.0
40,1326,2022,4,26,217.2
40,661,2022,4,21,161.79
68,1376,2022,5,2,9.32477
40,96,2022,3,31,64.0
40,1326,2018,2,22,203.0
79,1627,2022,4,28,32.0
47,916,2022,4,24,494.0
40,206,2022,4,14,228.9
84,1465,2022,5,23,14.0
43,57,2022,5,19,500.0
40,96,2022,5,26,211.0
63,1765,2022,4,25,338.2
84,801,2022,4,21,4.7
84,968,2022,5,18,17.0
62,324,2022,4,29,9.6114
14,944,2022,4,30,117.0
40,614,2022,5,5,315.0
68,911,2022,4,5,11.8558
40,604,2022,5,16,101.0
40,86,2022,4,17,81.42
40,1523,2022,4,5,69.53
79,387,2022,4,6,54.0
40,899,2022,5,8,153.1
79,1779,2022,4,8,69.0
40,161,2022,4,27,244.7
74,877,2022,5,16,500.0
40,509,2022,4,16,138.95
40,474,2022,4,16,86.0
40,1466,2022,4,27,151.65
40,274,2022,4,13,250.0
40,848,2022,5,20,500.0
40,696,2022,3,30,232.0
67,947,2022,4,6,500.0
4,1103,2022,4,4,0.65
84,467,2022,4,20,4.0
40,859,2022,5,10,56.0
14,441,2022,4,28,111.0
40,661,2022,5,13,63.24
40,1466,2022,4,3,199.6
4,1657,2022,4,13,1.99
29,717,2022,4,24,19.6
40,1146,2022,3,29,44.2
14,1446,2022,5,13,69.0
40,1401,2022,5,26,133.0
40,208,2022,5,21,67.0
40,45,2022,4,27,178.5
68,1933,2022,5,11,19.17
40,1466,2022,5,17,315.68
84,824,2022,5,3,11.2
40,1427,2022,5,21,500.0
63,1773,2022,5,2,3.210508
79,1790,2022,4,27,43.0
40,379,2022,5,1,500.0
40,1466,2022,5,4,75.09
40,1429,2022,4,2,92.0
84,839,2022,4,26,3.3
40,1192,2022,4,27,356.9
75,1667,2020,10,22,500.0
74,877,2022,5,22,360.0
40,160,2022,4,9,415.0
88,1921,2022,5,19,6.01
40,385,2022,4,12,57.0
40,210,2021,7,19,500.0
40,696,2022,4,9,239.0
14,940,2022,5,24,38.0
40,1192,2022,5,17,118.4
84,3,2018,8,15,151.0
40,1628,2022,4,14,382.0
40,665,2022,3,30,109.0
40,1101,2022,4,9,305.0
88,611,2022,5,2,16.906
40,661,2022,5,5,423.63
84,612,2022,5,1,12.1
40,1427,2022,4,20,500.0
14,1396,2022,5,16,150.0
40,864,2022,4,20,80.67
40,696,2022,4,3,104.0
67,1336,2022,3,30,238.0
14,364,2022,5,11,70.0
40,696,2022,4,30,443.0
84,374,2022,4,3,16.0
30,36,2022,4,23,20.0
40,1313,2022,4,30,58.72
4,1657,2022,4,5,2.0
40,728,2022,5,11,126.7
88,408,2022,5,11,118.066
40,892,2022,5,4,500.0
40,379,2022,5,1,500.0
47,916,2022,5,17,417.0
40,914,2022,5,15,129.02
40,696,2022,4,30,443.0
79,1758,2022,4,22,13.0
79,386,2022,3,31,62.0
40,1805,2022,4,23,32.04
40,1781,2022,4,13,67.0
40,604,2022,4,3,249.0
84,684,2022,4,8,4.0
40,81,2022,4,29,51.99
84,824,2022,4,15,3.5
84,1442,2022,3,3,500.0
40,1101,2022,4,10,239.0
84,134,2022,5,21,6.0
40,274,2022,4,2,180.0
40,1780,2021,7,19,500.0
40,1147,2022,4,3,108.0
40,859,2022,5,26,70.9
78,1157,2022,3,31,211.0
40,161,2022,4,8,209.83
84,1064,2022,5,6,7.5
40,385,2022,4,26,122.0
40,847,2022,5,13,83.41
74,877,2022,4,23,224.0
40,1084,2022,4,12,160.9
88,1224,2022,4,9,181.667
40,1081,2022,4,29,164.87
43,57,2022,5,19,500.0
14,441,2022,5,11,121.0
40,1353,2022,4,8,60.0
14,1546,2022,5,8,64.0
40,161,2022,3,30,242.37
40,207,2022,3,31,229.4
79,1678,2022,4,3,8.0
68,1349,2022,5,10,8.47
40,848,2022,4,29,377.63
84,1301,2022,5,10,2.3
40,1226,2022,4,2,118.0
79,1777,2022,5,11,9.0
84,83,2022,5,26,4.0
40,705,2022,4,3,84.0
84,109,2014,3,13,5.0
63,1576,2022,5,9,3.5
29,361,2022,5,22,6.0
68,811,2022,4,16,7.8
40,868,2022,4,12,267.0
40,493,2022,4,23,250.72
40,1151,2022,4,13,202.0
40,1101,2022,4,6,112.0
40,564,2022,4,21,500.0
40,867,2022,5,5,54.0
40,493,2022,4,9,147.67
40,86,2022,5,18,114.09
26,37,2022,4,23,51.0
40,1780,2021,7,14,500.0
40,160,2022,4,29,279.0
40,705,2022,5,26,500.0
40,282,2022,4,28,128.0
78,1157,2022,5,5,320.0
68,817,2022,4,14,31.1497
84,1801,2022,4,9,17.0
63,619,2022,5,22,500.0
36,1816,2022,4,12,290.2055
40,1896,2022,4,15,152.6
40,282,2022,5,16,87.0
60,1744,2020,12,18,52.654
40,899,2022,4,23,69.2
40,1803,2022,4,5,56.0
35,260,2020,6,10,8.0
40,1896,2022,4,30,423.1
40,785,2022,4,21,69.0
84,285,2020,1,31,1.0
40,705,2022,5,21,500.0
40,367,2022,4,24,19.72
40,1466,2022,4,7,318.53
40,161,2022,4,30,212.1
84,373,2022,4,28,9.0
75,689,2022,4,9,3.3
40,1893,2022,3,30,66.0
40,206,2022,4,9,215.07
40,614,2022,4,13,238.0
15,1607,2022,5,23,202.0
16,230,2022,1,15,500.0
68,1476,2022,4,26,49.0958
40,614,2022,4,30,112.0
14,1543,2022,5,20,61.0
84,1703,2022,5,3,2.0
14,752,2022,4,20,16.0
40,206,2022,5,14,169.44
40,1381,2022,3,29,57.45
40,482,2022,4,13,376.0
40,564,2022,5,20,126.4
10,1722,2022,4,23,23.0
40,206,2022,4,8,212.03
40,696,2022,3,30,232.0
40,848,2022,4,3,500.0
40,482,2022,4,1,142.97
40,213,2022,3,31,260.0
29,1112,2022,5,20,2.0
63,619,2022,5,22,500.0
40,570,2022,5,16,72.06
40,1226,2022,5,17,66.0
40,705,2022,4,4,67.0
40,1318,2022,4,27,176.5
40,1226,2022,4,13,174.0
84,887,2022,4,6,5.8
40,213,2022,4,7,227.0
84,488,2022,5,16,8.0
40,1466,2022,4,21,125.36
40,1325,2022,5,6,55.39
67,947,2022,4,27,474.0
4,1235,2022,4,17,5.5
40,180,2022,4,19,67.31
60,464,2022,5,19,14.0
46,220,2022,4,3,10.0
84,1065,2022,5,2,5.0
40,368,2022,5,22,59.0
40,372,2022,4,20,114.9
84,182,2022,4,8,6.5
40,213,2022,3,31,260.0
40,696,2022,4,18,222.0
88,1087,2022,5,17,249.165
40,848,2022,4,28,500.0
40,1015,2022,4,11,70.0
40,201,2022,4,6,57.0
40,1146,2022,2,6,103.29
40,1805,2018,2,22,288.0
40,596,2022,4,11,109.8
84,1342,2022,5,2,6.6
40,474,2022,4,17,102.0
29,1536,2022,5,11,3.0
41,159,2022,5,24,211.0
79,1581,2022,4,9,15.0
60,464,2022,5,11,16.0
40,562,2022,5,19,275.7
40,207,2022,4,23,141.2
36,567,2022,3,31,53.18239
68,1425,2022,5,6,14.26
40,564,2022,4,19,500.0
88,1087,2022,5,15,500.0
40,45,2022,4,3,141.9
27,1642,2022,4,13,3.6930461
40,1152,2018,2,21,245.0
40,482,2016,11,9,241.0
40,207,2022,4,20,104.5
60,44,2021,9,23,323.95
81,103,2022,4,26,11.0
40,1318,2022,5,18,500.0
40,1432,2022,4,11,58.0
40,482,2022,4,3,500.0
41,159,2022,4,12,500.0
14,1568,2022,5,11,65.0
40,1326,2022,4,5,149.8
40,1084,2022,4,9,212.9
40,245,2022,5,14,366.28
14,1273,2022,5,13,132.0
40,1088,2022,4,4,500.0
40,1015,2022,4,22,121.0
40,1466,2022,4,13,204.06
40,1466,2022,4,16,167.98
40,1226,2022,5,15,500.0
40,213,2022,4,4,222.0
14,1543,2022,5,20,61.0
40,1466,2022,5,6,275.97
84,585,2018,8,11,220.0
40,164,2022,4,9,500.0
84,988,2022,4,17,5.5
40,696,2022,4,2,216.0
40,1399,2022,4,5,74.47
68,624,2022,4,13,19.0592
40,848,2022,5,2,500.0
84,127,2022,3,30,3.2
40,892,2022,5,9,500.0
40,1081,2022,4,12,195.99
41,159,2022,5,23,460.0
40,1151,2022,4,13,202.0
40,161,2022,4,27,244.7
88,1087,2022,5,17,249.165
15,187,2022,5,22,51.0
4,1232,2020,6,11,8.4
43,57,2022,5,26,500.0
40,686,2022,5,19,69.99
84,1370,2022,5,26,3.0
40,1393,2022,4,13,55.0
88,1224,2022,4,8,375.217
40,661,2022,4,28,293.1
14,1007,2022,4,12,29.0
